duty_addr,duty_div,duty_div_nam,duty_emcls,duty_emcls_name,duty_eryn,duty_etc,duty_inf,duty_mapimg,duty_name,duty_tel1,duty_time1c,duty_time1s,duty_time2c,duty_time2s,duty_time3c,duty_time3s,duty_time4c,duty_time4s,duty_time5c,duty_time5s,hpid,post_cdn1,post_cdn2,rnum,wgs84Lat,wgs84Lon,duty_time6c,duty_time6s,duty_tel3,duty_time8c,duty_time8s,duty_time7c,duty_time7s
부산광역시 사하구 낙동대로 449 (하단동),C,의원,G099,응급의료기관 이외,2,"점심 (평일)13:00~14:00 (토요일)13:00~13:40, 공휴일 진료여부 확인 후 방문 요망",,1호선 하단역 12번출구,부산내과의원,051-291-9550,1820,0850,1820,0850,1820,0850,1820,0850,1820,0850,A1200515,494,08 ,2128,35.10494452584495,128.96940525072023,1520,0850,,,,,
부산광역시 동구 범일로 104 (범일동),C,의원,G099,응급의료기관 이외,2,점심 13:00-14:00 ,,1호선 범일역 2번 출구,부산내과의원,051-646-4095,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1200919,487,38 ,2129,35.13934425127405,129.0596309435352,1300,0900,,,,,
부산광역시 연제구 월드컵대로 359 (거제동),D,요양병원,G099,응급의료기관 이외,2,점심시간 12:00-13:00,,버스정류장: 부산의료원 옆건물,부산노인전문제2병원,051-607-2075-8,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,A1202290,475,27 ,2130,35.18752437242134,129.06024763317356,,,,,,,
부산광역시 해운대구 해운대로469번가길 77 (우동),D,요양병원,G099,응급의료기관 이외,2,점심 12:00~12:30,"60세 이상 노인어르신들의 노인요양병원으로써 파킨슨,뇌출혈,뇌병변 상병으로인한 마비환자분들의 전문재활요양도 포함하고 있습니다.",2호선 벡스코역 2번 출구 100M 우이약국과 본죽사이 차량 없을시 직원용 셔틀버스 이용가능.,부산노인전문제3병원,051-780-5555,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1202309,480,64 ,2131,35.1683758371976,129.14749318363414,1700,0900,,,,,
부산광역시 사하구 동매로44번길 4 (하단동),D,요양병원,G099,응급의료기관 이외,2,점심시간12:00-13:00,,버스정류장: 하단1동 주민센터,부산노인전문제4병원,051-202-1370,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,A1204928,494,15 ,2132,35.102423836100776,128.96306300498568,1230,0900,,,,,
"부산광역시 수영구 수영로 675, 큐비 메디컬센터 6층 (광안동)",C,의원,G099,응급의료기관 이외,2,점심시간13:00-14:00//11.16진료시작,,2호선 수영역 10번출구,"부산달팽이 신경과,이비인후과 의원",051-784-7582,1800,0900,1800,0900,1300,0900,1800,0900,1800,0900,A1206247,482,43 ,2133,35.1659532473088,129.11449376378,1300,0900,,,,,
"부산광역시 남구 수영로 244, 남천빌딩 3층 (대연동)",G,한의원,G099,응급의료기관 이외,2,점심시간 13:00~14:00 ,,2호선 대연역 1번 출구,부산대연리아한의원,051-710-4975,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,B1201664,484,96 ,2134,35.1349317158,129.093302707,1500,1000,,,,,
"부산광역시 금정구 부산대학로63번길 2, 부산대학교 문창회관 지하1층 (장전동)",C,의원,G099,응급의료기관 이외,2,,,,부산대학교 부속의원,051-510-1278,,,,,,,,,,,A1207099,462,41 ,2135,35.2322427971605,129.08382445362,,,,,,,
부산광역시 서구 구덕로 179 (아미동1가),A,종합병원,G006,지역응급의료센터,1,,,"1호선 토성역 4, 6번 출구",부산대학교병원,051-240-7000,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,A1200002,492,41 ,2136,35.10105418267188,129.01922207984205,,,051-240-7776,,,,
"부산광역시 부산진구 가야대로 486, 5층 (개금동, 해동메디컬)",C,의원,G099,응급의료기관 이외,2,"점심시간 12:30~14:00 
공휴일 진료 방문전 전화요망",,2호선 개금역 1번출구/해동메디칼5층,부산대한외과의원,051-897-7588,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,A1201328,473,24 ,2137,35.15287325500083,129.02517191051078,1300,0900,,,,,
"부산광역시 남구 수영로 305, 스파크 4,5층 (대연동)",E,한방병원,G099,응급의료기관 이외,2,점심시간 13:00~14:00,,"2호선 경성대, 부경대역 6번출구 ",부산더존한방병원,051-791-0870,2100,0930,2100,0930,2100,0930,2100,0930,2100,0930,C1202699,484,34 ,2138,35.1373386097078,129.099270911942,1700,0930,,1700,1000,2100,0930
"부산광역시 사하구 다대로 234, 5,6,7,8,9층 (장림동)",B,병원,G099,응급의료기관 이외,2,"12:30~14:00 점심, 주말 유선문의 후 방문요망",,,부산더키즈병원,051-711-6000,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,A1206686,494,64 ,2139,35.0815768127009,128.976932267878,1800,0900,,1800,0900,1800,0900
"부산광역시 연제구 월드컵대로79번길 50, 3층 전체 및 4층 일부호 (연산동)",C,의원,G099,응급의료기관 이외,2,,,,부산돌봄의료복지사회적협동조합 돌봄과나눔의원,051-715-0534,,,,,,,,,,,A1206970,475,98 ,2140,35.1802072851079,129.081580860003,,,,,,,
"부산광역시 남구 용호로 124, 203호 (용호동, 조광상가 )",G,한의원,G099,응급의료기관 이외,2,점심12:30-14:00 ,,버스정류장: 조광빌로체아파트,부산동천한의원,051-628-7510,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,B1200287,485,27 ,2141,35.12132100770397,129.11197284915042,1300,0930,,,,,
"부산광역시 부산진구 가야대로 456, 2층 (개금동)",C,의원,G099,응급의료기관 이외,2,점심시간 12:30-14:00,,,부산드림이비인후과의원,051-893-8282,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,A1205935,473,23 ,2142,35.1529027304,129.0218984471,1300,0900,,,,,
"부산광역시 동구 중앙대로 365, 2층 일부 (수정동)",C,의원,G099,응급의료기관 이외,2,,,,부산든든신경외과의원,051-710-6111,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1207050,487,89 ,2143,35.1285378707413,129.048008757422,1300,0900,,,,,
부산광역시 금정구 중앙대로 1875 (구서동),B,병원,G099,응급의료기관 이외,2,점심 12:30-13:30,,1호선 구서역 3번출구/금정이마트 후문 주차장 입구로 직진 (도보 600m 5분 거리),부산마이크로병원,051-514-1400,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,A1200036,462,33 ,2144,35.25170692298256,129.09098454470066,1200,0900,,,,,
"부산광역시 사하구 낙동대로 451, 금동빌딩 2,4,5-8층 (하단동)",B,병원,G099,응급의료기관 이외,2,13:00 - 14:00 휴게시간,점심시간 13:00-14:00 / 영유아건강검진 ,"1호선 하단역 10,12번출구/하단오거리",부산맘아동병원,051-271-8275,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1200117,494,08 ,2145,35.104987393235014,128.9689851837901,1300,0900,,1300,0900,1300,0900
"부산광역시 부산진구 서면로 74, 아이온시티빌딩 1201,1302호 (부전동)",C,의원,G099,응급의료기관 이외,2,점심시간 13:00-14:00/점심시간 없음,,"1,2호선 서면역 7번 출구/아이온시티빌딩 1201호",부산맥스웰피부과의원,051-806-5824,2100,0930,2100,0930,2100,0930,2100,0930,1900,0930,A1200323,472,86 ,2146,35.15729766685334,129.0580283302682,1600,0900,,,,,
부산광역시 연제구 월드컵대로 125  (연산동),C,의원,G099,응급의료기관 이외,2,점심 13:00-14:00,,1호선 연산역 14번출구 ,부산메디칼내과의원,051-851-5533,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1200769,475,96,2147,35.18526268550162,129.08184967739058,1300,0900,,,,,
"부산광역시 동래구 아시아드대로 213, 류엔미즈메디컬 (온천동)",B,병원,G099,응급의료기관 이외,2,13:00~14:00 점심,,,부산미남병원,051-501-8288,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1206579,478,51 ,2148,35.2033210677986,129.066144294067,1300,0900,,,,1300,0900
"부산광역시 남구 전포대로 133, 214호 (문현동)",N,치과의원,G099,응급의료기관 이외,2,,,,부산미래치과의원,051-636-2875,1230,0930,1230,0930,1230,0930,1230,0930,1230,0930,A1206994,484,00 ,2149,35.1482823676143,129.065472544207,1230,0930,,,,,
"부산광역시 연제구 법원로 31, 16층 (거제동)",C,의원,G099,응급의료기관 이외,2,,일반인진료불가,위치: 부산고등법원,부산법원종합청사 부속의원,051-590-0166,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1205021,475,10 ,2150,35.19253596799256,129.0732636774695,,,,,,,
"부산광역시 부산진구 중앙대로 767, 3층 일부 (부전동)",C,의원,G099,응급의료기관 이외,2,13:00 ~ 14:00 휴게시간 ,,,부산베스트내과의원,051-816-2333,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1206733,472,51 ,2151,35.1609010946407,129.061239406594,1300,0900,,,,,
부산광역시 사하구 승학로 8 (당리동),B,병원,G099,응급의료기관 이외,2,13:00- 14:00 휴게시간 / 24시 야간진료 정형외과 환자만 수용,,1호선 하단역 11번 출구,부산본병원,051-1599-8275,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1200041,493,26 ,2152,35.106224573273785,128.9698264270101,1300,0900,,2400,0000,2400,0000
"부산광역시 해운대구 센텀2로 20, 403호 (우동, 센텀타워메디컬)",C,의원,G099,응급의료기관 이외,2,"점심 13:00-14:00
",,2호선 센텀시티역 9번출구,부산뽀빠이정형외과의원,051-747-5003,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,A1204934,480,60 ,2153,35.1671985488348,129.13203876444146,1400,0930,,,,,
부산광역시 남구 수영로 27 (문현동),N,치과의원,G099,응급의료기관 이외,2,점심 13:00~14:00,,버스정류장:문현3동 주민센터,부산샬롬치과의원,051-637-7528,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,A1205284,484,15 ,2154,35.13722410073794,129.07087248728007,1400,1000,,,,,
"부산광역시 부산진구 가야대로 772, 부산롯데호텔 7층 (부전동)",C,의원,G099,응급의료기관 이외,2,"14:00 - 15:00 휴게시간
일요일 문의",,,부산서면닥터에버스의원,051-710-7508,2030,1000,2030,1000,2030,1000,2030,1000,2030,1000,A1207030,472,85 ,2155,35.156789983664,129.056416218143,1700,1000,,,,1700,1000
"부산광역시 부산진구 중앙대로 736, 10층 (부전동)",C,의원,G099,응급의료기관 이외,2,,,,부산서면스노우의원,1600-6598,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,A1207073,472,45 ,2156,35.1582500976226,129.059960636456,1600,1000,,,,,
"부산광역시 부산진구 가야대로 767-1, 14층 (부전동, 원광메디컬센터)",C,의원,G099,응급의료기관 이외,2,점심시간 12:30-14:00,입원실수:4,"1,2호선 서면역 9번출구",부산서울하정외과의원,051-514-1106,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1205375,472,57 ,2157,35.158004829677445,129.05564192935662,1600,0900,,,,,
부산광역시 남구 용호로232번길 25-14 (용호동),A,종합병원,G007,지역응급의료기관,1,"점심시간/12:30~13:30
",,2호선 경성대 부경대역에서 하차 후/용호동 방면 버스 환승,부산성모병원(재단법인 천주교부산교구유지재단),051-933-7114,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,A1200013,485,75 ,2158,35.110457328247016,129.10919202844133,1230,0830,051-933-7119,,,,
부산광역시 해운대구 해운대로 409 (우동),B,병원,G099,응급의료기관 이외,2,,"부산시 해운대구 벡스코역 2번 출구. 보건복지부 인증 의료기관. 보건복지부 지정 안과전문병원. 안과레지던트 수련병원
진료과목 : 안과(백내장, 굴절교정, ICL, 망막, 녹내장, 성형안과, 사시) 내과 (건강검진센터 운영) 
안과 1600-0775  내과 1800-0775",2호선 시립미술관역 하차 2번출구/올림픽교차로 버스정류장 위치,부산성모안과병원,051-743-0775,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,A1200129,480,64 ,2159,35.16753844053812,129.14096743171174,1200,0900,,,,,
"부산광역시 남구 수영로 175 (대연동, SMG빌딩)",B,병원,G099,응급의료기관 이외,2,점심 13:00~14:00,,2호선 못골역 2번 출구 ,부산성소병원,051-633-1123~5,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1200051,484,53 ,2160,35.135152107609734,129.08579098399505,1200,0900,,,,,
"부산광역시 해운대구 센텀2로 15, 센텀브라이빌딩 2층 202호 (우동)",C,의원,G099,응급의료기관 이외,2,,,,부산센텀밴스의원,051-715-0650,2030,1000,2030,1000,2030,1000,2030,1000,2030,1000,A1207092,480,60 ,2161,35.1676975101866,129.132361375365,1800,1000,,,,1800,1000
"부산광역시 사상구 새벽로 228, 2,3층 (괘법동)",N,치과의원,G099,응급의료기관 이외,2,점심 13:00-14:00,,2호선 사상역 1번출구/서부산센텀병원 별관,부산센텀치과의원,051-322-7528,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,A1202804,469,73 ,2162,35.16142221942077,128.984535587145,1400,0930,,,,,
부산광역시 북구 함박봉로 98 (만덕동),D,요양병원,G099,응급의료기관 이외,2,,,1호선 덕천역 9번출구/부산시립노인병원 정류장,부산시노인전문제1병원,051-342-7272,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,A1202275,465,91 ,2163,35.20605879020265,129.02826197677533,,,,,,,
"부산광역시 사상구 낙동대로 786, 애진빌딩 6층 (엄궁동)",C,의원,G099,응급의료기관 이외,2,점심시간 13:00-14:00,,버스정류장: 엄궁삼거리,부산신경외과의원,051-715-3301,1900,1400,1900,1400,1900,1400,1900,1400,1900,0900,A1205735,470,39 ,2164,35.1307294982,128.9720880089,1400,0900,,,,,
부산광역시 중구 해관로 53-1 (중앙동3가),G,한의원,G099,응급의료기관 이외,2,점심12:30-14:00,,"1호선 중앙역 9,11번출구",부산신창한의원,051-469-1987,1730,0930,1730,0930,1730,0930,1730,0930,1730,0930,B1200160,489,31 ,2165,35.10368333333334,129.0353472222235,1630,0930,,,,,
"부산광역시 동래구 동래로 25, 8층 (온천동)",C,의원,G099,응급의료기관 이외,2,"점심시간 12:30-14:00
평일 접수마감 18:00
토요일 접수마감 13:00",,1호선 명륜역 5번 출구,부산썬비뇨기과의원,051-714-3575,1900,1400,1900,1400,1900,1400,1900,1400,1900,0930,A1205738,477,15 ,2166,35.2124826165,129.0783826338,1400,0930,,,,,
"부산광역시 해운대구 좌동순환로 395, 201호 (중동)",C,의원,G099,응급의료기관 이외,2,12:30 ~ 13:30 휴게시간,,,부산썬의원,051-741-9660,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,A1206703,481,14 ,2167,35.1621854272246,129.177337267349,1300,0900,,,,,
"부산광역시 남구 수영로 228, 3-7층 (대연동)",B,병원,G099,응급의료기관 이외,2,점심13:00-14:00  ,,2호선 대연역 5번출구,부산아동병원,051-612-7582,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,A1200055,484,92 ,2168,35.134841823996034,129.09145666226462,1300,0930,,1300,0930,1300,0930
"부산광역시 사하구 낙동대로 213, 2,3층 (괴정동)",C,의원,G099,응급의료기관 이외,2,점심시간 12:30~14:00,,1호선 괴정역 10번 출구,부산아이센터안과의원,051-203-3535,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,A1200881,493,55 ,2169,35.0999869799,128.9935411428,1300,0930,,,,,
"부산광역시 기장군 정관읍 정관로 563, 5층 501호",C,의원,G099,응급의료기관 이외,2,점심13:00-14:30,,버스정류장: 정관 KB국민은행,부산아이정신건강의학과의원,051-714-6822,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,A1205328,460,15 ,2170,35.32191453903342,129.1756365309406,1300,0900,,,,,
부산광역시 사하구 낙동대로 248  (괴정동),C,의원,G099,응급의료기관 이외,2,점심시간 12:30~14:00, 백내장 수술만 가능 ,신한은행[대청로지점] ,부산안과의원,051-247-2288,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,A1201773,493,41,2171,35.09958157915181,128.9898911540322,1300,0930,,,,,
"부산광역시 수영구 수영로 389, 상가동 214,215호 (남천동, 더샵 남천프레스티지)",C,의원,G099,응급의료기관 이외,2,,,,부산엔도내과의원,051-929-1100,,,,,,,,,,,A1206775,483,18 ,2172,35.1423137657431,129.105669413733,,,,,,,
"부산광역시 부산진구 서면로 25, 삼한개발주식회사 4층 402호 (부전동)",C,의원,G099,응급의료기관 이외,2,13:00~14:30 점심,,"1,2호선 서면역 7번출구",부산여성비뇨의학과의원,051-714-5210,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,A1206322,472,88 ,2173,35.1529478946076,129.05727464645,1400,1000,,,,,
"부산광역시 수영구 수영로 377, 301동 205호 (남천동, 힐스테이트 남천 더퍼스트)",G,한의원,G099,응급의료기관 이외,2,"점심13:00-14:00
",,2호선 남천역 4번출구,부산영천손한의원,051-624-4771,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,B1200442,483,18 ,2174,35.1406150792,129.1056388134,1330,0900,,,,,
"부산광역시 중구 광복로 73, 3층 (광복동2가, 비비안광복점)",N,치과의원,G099,응급의료기관 이외,2,점심12:30-14:00,,1호선 남포역 1번 출구,부산예스치과의원,051-245-4200,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,A1202444,489,52 ,2175,35.0988564591,129.0329533008,1400,1000,,,,,
"부산광역시 해운대구 센텀3로 20, 벡스코 비지니스호텔 207-4호 (우동)",N,치과의원,G099,응급의료기관 이외,2,점심 12:30~14:00/교정진료는 전화 후 방문요망,,2호선 센텀시립미술관역 5번 출구/벡스코 비지니스호텔 201호,부산예치과의원,051-741-7790,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,A1203350,480,60 ,2176,35.16781201369681,129.13281858796313,1230,0930,,,,,
"부산광역시 동래구 중앙대로 1523, SKHUBSKY 3,4 일부층 (온천동)",E,한방병원,G099,응급의료기관 이외,2,12:30~14:00 점심 ,,,부산예한방병원,051-714-0000,1930,0900,1930,0900,1930,0900,1500,0900,1930,0900,C1202728,477,10 ,2177,35.2212896964575,129.08557677639,1500,0900,,,,,
"부산광역시 금정구 금샘로485번길 65, 부산외국어대학교 D동 5층 일부호 (남산동)",C,의원,G099,응급의료기관 이외,2,,,,부산외국어대학교 부속의원,051-509-5444,,,,,,,,,,,A1206786,462,34 ,2178,35.2661894921034,129.08055329643,,,,,,,
